system:index,clim_et_annual,clim_prec,clim_prec_seas,clim_tmax,clim_tmean,clim_tmin,crop_label,.geo
2853,489.4,1343.0,20.0,336.0,172.0,0.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.2835952659896,33.4254059633145]}"
2854,653.4,1270.0,20.0,334.0,167.0,-10.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53772865986703,34.649719864041]}"
2855,494.4,1347.0,21.0,333.0,167.0,-3.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65432540946388,34.122588455319665]}"
2856,522.2,1287.0,17.0,337.0,171.0,0.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60159887656792,34.07003701119867]}"
2857,566.8,1348.0,20.0,335.0,173.0,0.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.28467324433055,33.378513905483466]}"
2858,498.9,1384.0,22.0,336.0,174.0,5.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.45274345970746,33.44076715467295]}"
2859,558.5,1314.0,17.0,337.0,171.0,-2.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.585698696039,33.874653436902676]}"
2860,484.2,1391.0,22.0,336.0,173.0,3.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.28646530061694,33.613782678394365]}"
2861,502.5,1349.0,22.0,335.0,173.0,2.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8084763122188,33.39010217264861]}"
2862,462.4,1349.0,22.0,334.0,172.0,0.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.81952559021346,33.49924747966913]}"
2863,419.3,1388.0,21.0,336.0,173.0,4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2546649395591,33.5884501873822]}"
2864,526.4,1331.0,20.0,330.0,160.0,-20.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74433660093266,34.60067184952808]}"
2865,418.6,1385.0,22.0,336.0,171.0,0.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63060988596312,33.74906896018277]}"
2866,516.5,1355.0,22.0,334.0,174.0,4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.80416439885502,33.28014838187238]}"
2867,491.5,1353.0,21.0,335.0,174.0,4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.17040754019055,33.24322762369506]}"
2868,413.1,1386.0,22.0,335.0,174.0,4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57428551764883,33.34509657691422]}"
2869,407.8,1315.0,20.0,335.0,169.0,-2.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.2084062767088,33.87734838275504]}"
2870,267.5,1266.0,20.0,335.0,168.0,-7.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60052089822697,34.540305062435245]}"
2871,536.7,1315.0,20.0,331.0,161.0,-20.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86021927258408,34.64109603731345]}"
2872,541.6,1366.0,21.0,334.0,169.0,-1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59261114944488,33.99700397859976]}"
2873,484.0,1322.0,20.0,333.0,166.0,-10.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.96235772038847,34.18106878031585]}"
2874,558.7,1346.0,21.0,334.0,174.0,4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.89929598744328,33.30009098117983]}"
2875,609.5,1387.0,22.0,336.0,174.0,4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4034259506093,33.558266793835784]}"
2876,441.6,1370.0,22.0,335.0,173.0,3.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.67804093296463,33.45235542183809]}"
2877,522.1,1347.0,21.0,334.0,174.0,4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.85860230507267,33.30305542161742]}"
2878,441.0,1376.0,20.0,333.0,166.0,-5.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27622450637799,34.18106878031585]}"
2879,371.3,1305.0,20.0,331.0,160.0,-21.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.87126855057875,34.751588817260156]}"
2880,490.3,1386.0,22.0,336.0,171.0,0.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59503660071199,33.78652870753055]}"
2881,330.4,1315.0,20.0,334.0,169.0,-2.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.18900266657182,33.818868057758856]}"
2882,533.7,1350.0,21.0,334.0,169.0,-4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83057486820813,33.87168899646508]}"
2883,476.4,1368.0,20.0,333.0,165.0,-6.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33039291801039,34.256527264181884]}"
2884,519.3,1369.0,22.0,335.0,174.0,3.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.68477829759554,33.31895560214634]}"
2885,554.9,1299.0,20.0,332.0,162.0,-18.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.02029905621418,34.575339358515905]}"
2886,506.6,1375.0,22.0,335.0,171.0,-1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76481818941059,33.69543953772083]}"
2887,415.9,1313.0,19.0,337.0,171.0,-1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.31377865953603,33.87519242607315]}"
2888,485.1,1376.0,22.0,335.0,174.0,4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61039779207044,33.3855207646996]}"
2889,425.2,1393.0,22.0,335.0,175.0,5.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55919382087563,33.24888700998502]}"
2890,438.5,1374.0,21.0,335.0,170.0,-2.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65917631199814,33.878695855681215]}"
2891,567.8,1393.0,21.0,336.0,172.0,3.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27918894681558,33.63992365316225]}"
2892,560.4,1344.0,20.0,331.0,162.0,-15.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6551338932196,34.47481787822293]}"
2893,420.6,1384.0,21.0,335.0,169.0,-2.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33659129347082,34.00778376200919]}"
2894,421.9,1347.0,21.0,334.0,169.0,-4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.87611945311299,33.77574892412112]}"
2895,489.4,1354.0,21.0,333.0,166.0,-5.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48723876661765,34.26380361798326]}"
2896,708.4,1363.0,21.0,335.0,174.0,4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.1210900310924,33.17127256943709]}"
2897,451.1,1340.0,21.0,333.0,168.0,-6.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82841891152624,34.01020921327631]}"
2898,681.4,1384.0,22.0,336.0,173.0,4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5101458063627,33.52781390570413]}"
2899,562.2,1326.0,21.0,332.0,168.0,-6.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.95615934492804,33.85551932135093]}"
2900,524.6,1347.0,21.0,334.0,170.0,-3.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.87531096935729,33.75014693852371]}"
2901,382.7,1317.0,20.0,334.0,165.0,-12.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.961818731218,34.27512239056316]}"
2902,522.2,1297.0,17.0,337.0,171.0,0.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.69646097057094,33.97301896051376]}"
2903,542.3,1348.0,21.0,331.0,162.0,-14.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29023822481024,34.579112282709204]}"
2904,460.7,1265.0,20.0,332.0,166.0,-10.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.47224147565471,34.43762762546038]}"
2905,452.8,1365.0,22.0,335.0,171.0,-1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79931349632078,33.65258989866833]}"
2906,542.7,1401.0,22.0,334.0,175.0,6.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31341475914053,33.171542064022326]}"
2907,356.6,1357.0,21.0,335.0,175.0,4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.03296530172027,33.19606607127879]}"
2908,479.5,1293.0,20.0,335.0,167.0,-11.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.27092902048352,34.26083917754566]}"
2909,605.1,1324.0,21.0,330.0,160.0,-22.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65082197985582,34.71871047786138]}"
2910,476.5,1331.0,21.0,335.0,172.0,1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.08794219710838,33.517034122294696]}"
2911,546.9,1367.0,22.0,335.0,174.0,3.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.69421060807879,33.37285451919351]}"
2912,557.9,1367.0,21.0,335.0,169.0,-2.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64462360439539,33.94526101823447]}"
2913,360.0,1315.0,20.0,334.0,167.0,-9.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.0483264930787,34.116120585274004]}"
2914,466.5,1362.0,22.0,335.0,173.0,1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74945699805214,33.50760181181144]}"
2915,411.9,1392.0,22.0,335.0,174.0,6.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34225067976077,33.3607272628579]}"
2916,529.1,1389.0,22.0,336.0,174.0,4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3559949036078,33.560153255932434]}"
2917,531.7,1294.0,19.0,335.0,168.0,-7.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.3579757715147,34.17972130738967]}"
2918,443.7,1331.0,18.0,337.0,171.0,-3.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.4390936416707,33.67980885177715]}"
2919,334.0,1344.0,20.0,333.0,165.0,-8.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62009959713893,34.31096517039953]}"
2920,433.3,1358.0,21.0,334.0,169.0,-3.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7634707164844,33.913999646347115]}"
2921,472.1,1325.0,20.0,332.0,164.0,-12.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86507017511832,34.324978888831794]}"
2922,475.3,1353.0,22.0,335.0,174.0,3.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79365411003083,33.36584765997738]}"
2923,495.7,1344.0,21.0,334.0,174.0,4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.91708263006885,33.30925379707785]}"
2924,557.1,1341.0,21.0,334.0,173.0,3.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.90118244953993,33.36530867080691]}"
2925,493.6,1332.0,20.0,330.0,160.0,-20.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76077577063205,34.58261571231727]}"
2926,534.3,1387.0,22.0,336.0,174.0,4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42175158240534,33.51838159522087]}"
2927,420.3,1334.0,20.0,336.0,171.0,-2.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.27685790135871,33.56608213680762]}"
2928,450.2,1389.0,22.0,336.0,173.0,2.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.52442901938021,33.651242425742154]}"
2929,575.9,1403.0,22.0,335.0,175.0,6.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37539851374477,33.22220704604667]}"
2930,564.6,1376.0,22.0,335.0,172.0,0.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.709302304852,33.63183881560517]}"
2931,588.4,1318.0,20.0,333.0,167.0,-8.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.02110753996989,34.03500271511801]}"
2932,480.6,1330.0,19.0,336.0,171.0,-2.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.30731078949037,33.63345578311659]}"
2933,545.0,1395.0,22.0,337.0,172.0,1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39857504807506,33.73209080131291]}"
2934,580.3,1337.0,21.0,335.0,174.0,4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.95669833409852,33.35911029534648]}"
2935,484.2,1390.0,22.0,336.0,173.0,1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.53655627571581,33.66471715500394]}"
2936,466.1,1364.0,22.0,335.0,173.0,2.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72223804494332,33.46556065651465]}"
2937,474.9,1361.0,20.0,335.0,172.0,-1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.44340555503447,33.32623195594771]}"
2938,483.4,1350.0,21.0,334.0,168.0,-3.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71819562616479,34.03500271511801]}"
2939,382.6,1328.0,20.0,331.0,163.0,-14.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8332698140605,34.418493509908636]}"
2940,520.2,1332.0,21.0,334.0,172.0,1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.03889418259546,33.53185632448267]}"
2941,536.8,1271.0,19.0,334.0,168.0,-7.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49784346125212,34.312582137910944]}"
2942,471.1,1389.0,22.0,336.0,174.0,4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35518641985209,33.573088996023756]}"
2943,521.2,1360.0,22.0,335.0,174.0,3.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77586746740526,33.2540074071045]}"
2944,515.2,1341.0,21.0,334.0,168.0,-6.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82141205231012,34.019102534589095]}"
2945,442.3,1291.0,20.0,332.0,161.0,-18.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.05371638478343,34.621153438006]}"
2946,507.3,1384.0,22.0,336.0,171.0,-1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65459490404912,33.77979134289966]}"
2947,314.1,1266.0,20.0,334.0,167.0,-7.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.54796945410598,34.52063195771303]}"
2948,543.5,1343.0,20.0,335.0,172.0,0.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.25179490493178,33.42513646872927]}"
2949,483.8,1338.0,22.0,330.0,161.0,-15.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3274284775728,34.64621643443294]}"
2950,345.7,1317.0,19.0,337.0,171.0,-1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.33776367762202,33.84635650545291]}"
2951,437.3,1392.0,21.0,336.0,170.0,0.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39426313471128,33.86090921305565]}"
2952,316.2,1378.0,21.0,335.0,170.0,0.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.53143587859634,33.94014062111499]}"
2953,581.2,1382.0,22.0,335.0,174.0,5.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51742216016407,33.452624916423325]}"
2954,527.8,1336.0,21.0,333.0,168.0,-6.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8693820884821,33.96439513378622]}"
2955,462.3,1269.0,19.0,333.0,167.0,-9.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.46954652980236,34.354353798622505]}"
2956,634.2,1342.0,21.0,336.0,174.0,6.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.04617053639682,33.31518267795304]}"
2957,327.7,1300.0,17.0,337.0,171.0,-1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61237865997735,33.97436643343995]}"
2958,464.2,1348.0,22.0,334.0,173.0,1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8152136768497,33.461248743150875]}"
2959,456.0,1391.0,22.0,337.0,172.0,0.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47214706984445,33.749338454768]}"
2960,591.8,1288.0,20.0,333.0,165.0,-14.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.25583732371032,34.35758773364533]}"
2961,550.8,1332.0,21.0,334.0,172.0,0.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.00871078904903,33.56338719095526]}"
2962,342.1,1382.0,21.0,334.0,167.0,-3.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27218208759945,34.08620668631283]}"
2963,373.5,1271.0,20.0,332.0,164.0,-14.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.33560772094013,34.45002437638123]}"
2964,536.6,1297.0,18.0,337.0,170.0,-4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.41295266690283,34.10911372605787]}"
2965,458.5,1262.0,20.0,331.0,164.0,-13.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.40163389432291,34.459456686864485]}"
2966,561.6,1380.0,22.0,336.0,174.0,4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61470970543421,33.31464368878257]}"
2967,637.1,1336.0,21.0,335.0,174.0,4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.97664093340597,33.39198863474526]}"
2968,669.8,1266.0,20.0,331.0,163.0,-15.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.34989093395762,34.53949657867953]}"
2969,512.0,1392.0,22.0,336.0,175.0,5.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46406223228738,33.364230692465966]}"
2970,486.7,1382.0,21.0,335.0,170.0,-1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55838533711992,33.876809393584566]}"
2971,354.3,1365.0,21.0,335.0,169.0,-3.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.69771403768686,33.93340325648409]}"
2972,513.1,1380.0,21.0,334.0,168.0,-2.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3740510408186,34.01694657790721]}"
2973,570.7,1363.0,22.0,335.0,171.0,-1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.81629165519064,33.67280199256102]}"
2974,549.8,1388.0,22.0,336.0,171.0,0.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60985880289996,33.723197480000124]}"
2975,510.9,1357.0,19.0,335.0,171.0,-4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49002811828028,33.411122750297004]}"
2976,481.8,1349.0,22.0,335.0,173.0,2.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.80955429055975,33.38794621596672]}"
2977,344.6,1314.0,20.0,334.0,164.0,-14.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.97906638467309,34.3362976614117]}"
2978,491.6,1361.0,22.0,335.0,173.0,3.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.73517378503465,33.39549206435333]}"
2979,599.4,1326.0,21.0,332.0,168.0,-5.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.97475447130932,33.81967654151456]}"
2980,515.4,1387.0,22.0,336.0,173.0,2.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51984761143119,33.62564044014474]}"
2981,477.9,1344.0,21.0,333.0,169.0,-4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.89660104159093,33.756614808569374]}"
2982,543.8,1345.0,21.0,334.0,171.0,-1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.89956548202852,33.63776769648036]}"
2983,392.7,1313.0,20.0,334.0,165.0,-12.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.0008954460772,34.29183105484778]}"
2984,480.9,1291.0,20.0,334.0,164.0,-15.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.2038248687598,34.405827264402554]}"
2985,428.3,1303.0,19.0,336.0,169.0,-5.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.32994833465018,34.093752534699426]}"
2986,503.5,1347.0,21.0,334.0,168.0,-4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72035158284667,34.07542690290339]}"
2987,542.4,1319.0,20.0,333.0,167.0,-8.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.01625663743565,34.04686047686839]}"
2988,459.6,1359.0,21.0,335.0,174.0,3.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79688804505365,33.26505668509917]}"
2989,502.9,1276.0,20.0,332.0,162.0,-16.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.20975374963498,34.57776480978303]}"
2990,477.5,1370.0,22.0,335.0,173.0,2.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.68989869471501,33.5035593930329]}"
2991,461.2,1360.0,22.0,335.0,172.0,0.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77964039159856,33.55530235339819]}"
2992,516.5,1393.0,22.0,335.0,175.0,5.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5025999579761,33.316260656293984]}"
2993,428.7,1334.0,20.0,332.0,167.0,-7.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82895790069672,34.116120585274004]}"
2994,475.1,1279.0,19.0,334.0,167.0,-8.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.41025772105046,34.27000199344368]}"
2995,519.0,1365.0,21.0,335.0,169.0,-2.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6837003192546,33.91130470049475]}"
2996,442.3,1375.0,20.0,333.0,166.0,-5.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2740685496961,34.17271444817354]}"
2997,515.5,1385.0,22.0,336.0,174.0,5.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47295555360016,33.47849639660597]}"
2998,494.3,1379.0,22.0,335.0,170.0,-1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54302414576148,33.899446938744376]}"
2999,395.1,1386.0,21.0,336.0,171.0,0.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47618948862298,33.87115000729461]}"
3000,501.4,1381.0,22.0,336.0,174.0,4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5799449039388,33.42917888750781]}"
3001,559.5,1353.0,22.0,334.0,171.0,0.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83758172742426,33.57362798519423]}"
3002,478.2,1360.0,21.0,332.0,165.0,-7.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.40504291812071,34.30072437616057]}"
3003,441.0,1342.0,22.0,334.0,172.0,1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86399219677739,33.44400108969578]}"
3004,510.6,1282.0,20.0,333.0,164.0,-14.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.2722764934097,34.42172744493146]}"
3005,473.4,1369.0,22.0,335.0,171.0,-1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78017938076903,33.65878827412875]}"
3006,497.1,1387.0,22.0,336.0,170.0,-1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42579400118387,33.89459603621013]}"
3007,415.2,1339.0,20.0,331.0,162.0,-16.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.69717504851639,34.47320091071151]}"
3008,514.2,1343.0,22.0,334.0,174.0,4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.91196223294936,33.308445313322146]}"
3009,788.9,1361.0,16.0,333.0,168.0,-8.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.68352523047962,33.5674296097338]}"
3010,389.2,1318.0,20.0,334.0,167.0,-8.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.00763281070809,34.09833394264844]}"
3011,616.8,1342.0,22.0,334.0,173.0,2.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.87962288272107,33.36476968163644]}"
3012,431.9,1365.0,21.0,333.0,165.0,-7.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33012342342515,34.29991589240486]}"
3013,491.9,1365.0,21.0,335.0,174.0,1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.31566512163268,33.20954080054058]}"
3014,536.6,1274.0,20.0,332.0,165.0,-13.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.32509743211594,34.40286282396496]}"
3015,440.0,1335.0,20.0,336.0,171.0,-1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.28521223350103,33.53482076492026]}"
3016,645.6,1323.0,21.0,333.0,169.0,-4.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.0227245074813,33.752572389790835]}"
3017,414.9,1359.0,22.0,335.0,173.0,2.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74271963342125,33.43483827379776]}"
3018,485.9,1327.0,20.0,332.0,165.0,-11.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8408156624471,34.29883791406392]}"
3019,563.5,1312.0,17.0,337.0,172.0,-1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53692017611131,33.88192979070404]}"
3020,470.2,1359.0,21.0,333.0,168.0,-3.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72304652869903,33.954693328717724]}"
3021,464.9,1329.0,18.0,337.0,171.0,-3.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.43289526621028,33.67361047631673]}"
3022,414.4,1278.0,19.0,334.0,168.0,-6.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.47790086194466,34.26461210173896]}"
3023,503.7,1379.0,21.0,334.0,168.0,-3.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33335735844798,34.0619521736416]}"
3024,599.8,1349.0,21.0,334.0,172.0,0.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.85051746751559,33.54452256998875]}"
3025,479.1,1333.0,21.0,334.0,170.0,-1.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.990385157253,33.60785379751918]}"
3026,560.7,1385.0,22.0,336.0,173.0,3.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5034084417318,33.57847888772847]}"
3027,459.9,1385.0,22.0,336.0,171.0,0.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62845392928125,33.75365036813178]}"
3028,590.5,1342.0,22.0,334.0,172.0,0.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86803461555591,33.492510115038236]}"
3029,509.5,1360.0,21.0,335.0,168.0,-2.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58668226856969,34.05467581984023]}"
