system:index,crop_label,soil_oc,soil_ph,soil_texture,.geo
1880,3,3,74,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.61700289057165,36.64559441961449]}"
1881,3,2,73,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.23432057953674,37.23174514250248]}"
1882,3,2,74,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.61376895554884,36.76309405877733]}"
1883,3,2,77,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.42691480217012,35.619089544451114]}"
1884,3,2,72,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.54693429841033,37.45461716449253]}"
1885,3,2,72,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.97910920731839,36.97464730818747]}"
1886,3,2,78,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.44928285274469,35.58109080793286]}"
1887,3,2,78,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05699314245155,36.916975466947]}"
1888,3,2,74,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.97156335893177,36.95200976302766]}"
1889,3,2,73,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.15185523645457,36.27908178369373]}"
1890,3,2,75,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.21599494774071,37.17515127960295]}"
1891,3,2,77,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.96024458635188,36.692216982860295]}"
1892,3,2,79,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.75462021781692,35.611004706894036]}"
1893,3,2,77,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.30995415217775,35.718802540988385]}"
1894,3,2,79,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.76216606620352,36.558278173998076]}"
1895,3,2,80,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.17439837580412,35.530695320493756]}"
1896,3,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.25480216801466,36.990008499545915]}"
1897,3,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.2080851989586,35.4468825044854]}"
1898,3,3,74,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0092926008648,36.064025104675515]}"
1899,3,2,77,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.6970427823867,37.43090164099178]}"
1900,3,2,72,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.21832599319757,35.577856872910026]}"
1901,3,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.28462166116557,35.78536770354164]}"
1902,3,2,79,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.98557707736404,36.77360434760153]}"
1903,3,2,78,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.13235722050732,35.19867799148318]}"
1904,3,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.22650523656489,37.18350561174526]}"
1905,3,2,75,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.10900559740207,37.11505398709535]}"
1906,3,2,78,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.2778842965347,35.466286114622385]}"
1907,3,3,77,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.66245306966626,35.52180199918097]}"
1908,3,2,74,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.7371030697766,36.41463756006736]}"
1909,3,2,75,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.36008014503162,35.51722059123196]}"
1910,3,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.45961805279391,37.07166535887238]}"
1911,3,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.44685740147756,36.621878896113735]}"
1912,3,2,79,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.46033213073936,35.67244947232781]}"
1913,3,2,77,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.85460270893941,35.89936391309641]}"
1914,3,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.29782689584215,35.445265536973984]}"
1915,3,4,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.32379278183504,36.911316080657045]}"
1916,3,2,77,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06723393669051,36.1413700506382]}"
1917,3,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.52968664495523,37.366222940535174]}"
1918,3,2,77,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.38227310683124,36.741534491958454]}"
1919,3,2,77,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.20494566974602,37.014802001387615]}"
1920,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49725288891668,36.63131120659699]}"
1921,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63011371943796,36.460451639557455]}"
1922,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.6328086652903,36.45748719911986]}"
1923,4,2,69,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61798646310234,36.458565177460805]}"
1924,4,2,74,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.24258050586879,36.48659261432534]}"
1925,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61960343061375,36.46422456375076]}"
1926,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63253917070507,36.458834672046045]}"
1927,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61529151724997,36.456948209949395]}"
1928,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62122039812516,36.46126012331317]}"
1929,4,2,77,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.51989043407649,36.63777907664265]}"
1930,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63119169777889,36.45991265038699]}"
1931,4,2,74,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62095090353992,36.46314658540982]}"
1932,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63038321402318,36.45910416663128]}"
1933,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61448303349428,36.4615296178984]}"
1934,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63038321402318,36.46206860706887]}"
1935,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62122039812516,36.46099062872793]}"
1936,4,2,77,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.51881245573554,36.63724008747218]}"
1937,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.6214898927104,36.45964315580175]}"
1938,4,2,72,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61421353890904,36.464763552921234]}"
1939,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49617491057573,36.63104171201176]}"
1940,4,2,77,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.37005144468534,36.50761319197373]}"
1941,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63388664363126,36.45937366121652]}"
1942,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62849675192653,36.46314658540982]}"
1943,4,2,78,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.4891680513596,36.636162109131234]}"
1944,4,2,74,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63200018153461,36.46961445545548]}"
1945,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61960343061375,36.466919509603116]}"
1946,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62202888188088,36.45613972619368]}"
1947,4,2,79,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.57298086736795,36.539413553031565]}"
1948,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62175938729564,36.45587023160845]}"
1949,4,2,78,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.65005631874541,36.68763557491128]}"
1950,4,2,78,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.4891680513596,36.636431603716474]}"
1951,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63226967611985,36.45748719911986]}"
1952,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62202888188088,36.46665001501788]}"
1953,4,2,75,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49455794306431,36.630502722841285]}"
1954,4,2,69,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62041191436947,36.45829568287557]}"
1955,4,2,72,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62175938729564,36.46557203667694]}"
1956,4,2,74,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.4929409755529,36.635892614546]}"
1957,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63065270860842,36.46126012331317]}"
1958,4,2,75,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61798646310234,36.45533124243798]}"
1959,4,2,72,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.47919675170587,36.64586391419973]}"
1960,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61636949559093,36.45964315580175]}"
1961,4,2,77,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.37112942302629,36.50707420280326]}"
1962,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61798646310234,36.46126012331317]}"
1963,4,2,75,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49321047013814,36.63400615244935]}"
1964,4,2,75,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49509693223479,36.6350841307903]}"
1965,4,2,75,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.04665794240232,36.144334491075796]}"
1966,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63253917070507,36.45721770453463]}"
1967,4,2,75,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49482743764955,36.63535362537553]}"
1968,4,2,75,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61421353890904,36.46368557458029]}"
1969,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49913935101333,36.630502722841285]}"
1970,4,4,73,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.17520685955982,36.48767059266628]}"
1971,4,2,79,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.57405884570889,36.539144058446325]}"
1972,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.10918068617704,36.44320398610236]}"
1973,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.6341561382165,36.45560073702321]}"
1974,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.6206814089547,36.464494058335994]}"
1975,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49913935101333,36.630233228256046]}"
1976,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61960343061375,36.46961445545548]}"
1977,4,3,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.07684133594873,36.22572185581703]}"
1978,4,2,74,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.51018862900798,36.630233228256046]}"
1979,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61960343061375,36.46665001501788]}"
1980,4,2,74,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.51638700446841,36.63750958205742]}"
1981,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63119169777889,36.45937366121652]}"
1982,4,2,79,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.57351985653841,36.539413553031565]}"
1983,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14646534474986,37.08271463686705]}"
1984,4,2,74,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61421353890904,36.45910416663128]}"
1985,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63200018153461,36.464763552921234]}"
1986,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62930523568224,36.46206860706887]}"
1987,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62849675192653,36.45506174785274]}"
1988,4,2,74,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63550361114267,36.464763552921234]}"
1989,4,2,68,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61879494685805,36.456948209949395]}"
1990,4,2,75,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49374945930862,36.634275647034585]}"
1991,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61583050642045,36.45937366121652]}"
1992,4,2,72,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63092220319365,36.464763552921234]}"
1993,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63361714904602,36.464494058335994]}"
1994,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49886985642809,36.63077221742652]}"
1995,4,2,72,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61367454973856,36.465033047506466]}"
1996,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61529151724997,36.46099062872793]}"
1997,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63200018153461,36.45721770453463]}"
1998,4,2,72,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62175938729564,36.469075466285005]}"
1999,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14565686099414,37.08001969101469]}"
2000,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63496462197219,36.46395506916552]}"
2001,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63334765446078,36.458565177460805]}"
2002,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63442563280172,36.45910416663128]}"
2003,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49806137267238,36.628346766159396]}"
2004,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.624454333148,36.45964315580175]}"
2005,4,2,69,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61933393602851,36.458834672046045]}"
2006,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61610000100569,36.460451639557455]}"
2007,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62795776275607,36.46341607999505]}"
2008,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61879494685805,36.467189004188356]}"
2009,4,2,69,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61987292519899,36.45910416663128]}"
2010,4,2,72,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62930523568224,36.46665001501788]}"
2011,4,2,79,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.48027473004682,36.52216589957647]}"
2012,4,2,75,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.6357731057279,36.45964315580175]}"
2013,4,3,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.17790180541218,36.48578413056963]}"
2014,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.51719548822413,36.63724008747218]}"
2015,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63253917070507,36.46665001501788]}"
2016,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.6357731057279,36.45910416663128]}"
2017,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63200018153461,36.46395506916552]}"
2018,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.6341561382165,36.46314658540982]}"
2019,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62714927900035,36.462607596239344]}"
2020,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49617491057573,36.628616260744636]}"
2021,4,2,74,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61933393602851,36.454792253267506]}"
2022,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.6147525280795,36.46099062872793]}"
2023,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63200018153461,36.46422456375076]}"
2024,4,2,72,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62741877358559,36.46772799335883]}"
2025,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63361714904602,36.46314658540982]}"
2026,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62876624651177,36.4615296178984]}"
2027,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62014241978423,36.45991265038699]}"
2028,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61717797934662,36.45613972619368]}"
2029,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63253917070507,36.456678715364156]}"
2030,4,2,72,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.48054422463204,36.646672397955435]}"
2031,4,2,77,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61367454973856,36.46584153126218]}"
2032,4,2,69,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61906444144327,36.45937366121652]}"
2033,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.57908483701812,35.10381589748016]}"
2034,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62256787105134,36.46611102584741]}"
2035,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63496462197219,36.46368557458029]}"
2036,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.57854584784764,35.10408539206539]}"
2037,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.50021732935426,36.63158070118223]}"
2038,4,2,72,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62256787105134,36.46934496087024]}"
2039,4,2,75,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.37059043385582,36.5073436973885]}"
2040,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61798646310234,36.45640922077892]}"
2041,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62229837646612,36.45560073702321]}"
2042,4,2,75,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.481622202973,36.64586391419973]}"
2043,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63200018153461,36.46584153126218]}"
2044,4,2,72,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62930523568224,36.465302542091706]}"
2045,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62795776275607,36.46126012331317]}"
2046,4,2,74,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.35064783454837,36.6291552499151]}"
2047,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62014241978423,36.465302542091706]}"
2048,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62768826817083,36.46368557458029]}"
2049,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63469512738696,36.46368557458029]}"
2050,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62930523568224,36.46368557458029]}"
2051,4,2,72,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62768826817083,36.4682669825293]}"
2052,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62768826817083,36.460721134142695]}"
2053,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61663899017616,36.45721770453463]}"
2054,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49806137267238,36.630233228256046]}"
2055,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61879494685805,36.4615296178984]}"
2056,4,2,72,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61798646310234,36.46368557458029]}"
2057,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63334765446078,36.45640922077892]}"
2058,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.6328086652903,36.466380520432644]}"
2059,4,2,79,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.57351985653841,36.53887456386109]}"
2060,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61610000100569,36.456678715364156]}"
2061,4,2,74,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61987292519899,36.454522758682266]}"
2062,4,2,74,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.4899765351153,36.63670109830171]}"
2063,4,2,77,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.51989043407649,36.63939604415407]}"
2064,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49698339433144,36.628616260744636]}"
2065,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62310686022181,36.462607596239344]}"
2066,4,2,72,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61421353890904,36.46422456375076]}"
2067,4,2,72,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62795776275607,36.46799748794406]}"
2068,4,2,74,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49267148096766,36.636162109131234]}"
2069,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61556101183521,36.45829568287557]}"
2070,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63092220319365,36.46018214497222]}"
2071,4,2,72,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62741877358559,36.46557203667694]}"
2072,4,2,72,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61286606598286,36.465302542091706]}"
2073,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.6341561382165,36.46368557458029]}"
2074,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61987292519899,36.46233810165411]}"
2075,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.48216119214347,36.64424694668831]}"
2076,4,2,74,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.6357731057279,36.465033047506466]}"
2077,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.629035741097,36.460721134142695]}"
2078,4,2,69,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63200018153461,36.454253264097034]}"
2079,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62122039812516,36.45560073702321]}"
2080,4,2,69,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.6328086652903,36.454253264097034]}"
2081,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62741877358559,36.46233810165411]}"
2082,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61556101183521,36.45991265038699]}"
2083,4,2,74,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.57585090199528,35.10300741372445]}"
2084,4,2,72,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63523411655743,36.46611102584741]}"
2085,4,2,69,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62041191436947,36.458565177460805]}"
2086,4,2,75,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14619585016462,37.08163665852611]}"
2087,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.629035741097,36.45506174785274]}"
2088,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62095090353992,36.45587023160845]}"
2089,4,4,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.17385938663364,36.48767059266628]}"
2090,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49779187808714,36.630233228256046]}"
2091,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.6185254522728,36.45748719911986]}"
2092,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61421353890904,36.456948209949395]}"
2093,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62634079524466,36.460451639557455]}"
2094,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62256787105134,36.45910416663128]}"
2095,4,2,77,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61448303349428,36.46611102584741]}"
2096,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.48270018131393,36.64397745210308]}"
2097,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63253917070507,36.46584153126218]}"
2098,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.50075631852474,36.63077221742652]}"
2099,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62795776275607,36.46233810165411]}"
2100,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.1841001808726,36.292826007540754]}"
2101,4,2,77,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49913935101333,36.626460304062746]}"
2102,4,2,70,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62795776275607,36.460721134142695]}"
2103,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63334765446078,36.46395506916552]}"
2104,4,2,74,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.5761203965805,35.10300741372445]}"
2105,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63146119236413,36.46584153126218]}"
2106,4,2,74,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49186299721195,36.635892614546]}"
2107,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61906444144327,36.467189004188356]}"
2108,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61879494685805,36.46665001501788]}"
2109,4,2,74,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.49374945930862,36.6350841307903]}"
2110,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63388664363126,36.46368557458029]}"
2111,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61960343061375,36.46179911248364]}"
2112,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.61987292519899,36.46584153126218]}"
2113,4,2,76,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.51692599363889,36.63697059288695]}"
2114,4,2,73,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.6328086652903,36.46422456375076]}"
2115,4,2,71,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.62930523568224,36.462877090824584]}"
