system:index,crop_label,elevation,landforms,.geo
2300,2,61.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53689917730233,34.39718243886604]}"
2301,2,52.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27835946425088,34.574509875951236]}"
2302,2,52.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.08280080117991,34.582594713508314]}"
2303,2,57.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.17766289518293,34.36834651824581]}"
2304,2,63.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.74279304042253,34.667755002442846]}"
2305,2,42.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83513527734816,33.77815337657928]}"
2306,2,59.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60562029653747,34.46320861224883]}"
2307,2,43.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.33720368964256,33.604868358272626]}"
2308,2,39.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.42505892442945,33.42161204031224]}"
2309,2,56.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.32480693872171,34.061392185662164]}"
2310,2,64.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.58621668640049,34.56534706005322]}"
2311,2,41.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.3442105488587,33.580074856430926]}"
2312,2,45.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6009444827782,34.05142088600844]}"
2313,2,65.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.79884791415158,34.63730211431119]}"
2314,2,65.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.55387733617219,34.62867828758365]}"
2315,2,67.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71287914146134,34.7057537389611]}"
2316,2,53.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.1202605485277,34.6771873129261]}"
2317,2,60.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5059073000002,34.37589236663241]}"
2318,2,45.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.3660396102628,33.88675969442933]}"
2319,2,46.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.33935964632445,33.89861745617971]}"
2320,2,62.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60777625321936,34.549446879524304]}"
2321,2,49.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.43951722622192,34.471023955220666]}"
2322,2,61.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51102769711969,34.37454489370623]}"
2323,2,56.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.3126796823861,34.19883442413245]}"
2324,2,60.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51641758882441,34.34382251098934]}"
2325,2,65.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60292535068511,34.66236511073812]}"
2326,2,40.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79147715453995,33.73853767254961]}"
2327,2,59.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.45443383422015,34.522497421000715]}"
2328,2,63.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.55387733617219,34.65778370278912]}"
2329,2,58.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78052228235555,34.38990608506467]}"
2330,2,40.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.47599340103902,33.385499765890636]}"
2331,2,58.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78779863615691,34.31983749290335]}"
2332,2,38.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.3563378051943,33.37202503662885]}"
2333,2,51.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.48731217361893,34.11394362978316]}"
2334,2,52.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.65871072982894,34.10558929764085]}"
2335,2,56.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7298573003312,34.09292305213476]}"
2336,2,59.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5907980943495,34.485307168238165]}"
2337,2,52.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.10543834633972,34.68985355843218]}"
2338,2,38.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86046776836034,33.56579164341343]}"
2339,2,59.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.26956054874836,34.44488298045279]}"
2340,2,66.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.57381993547965,34.75102882928072]}"
2341,2,49.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32821596251951,34.45512377469175]}"
2342,2,59.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.40403834678105,34.50740572422751]}"
2343,2,51.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6058897911227,33.95736727576112]}"
2344,2,44.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.9361957468116,33.82935734777409]}"
2345,2,67.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.56735206543398,34.62355789046416]}"
2346,2,59.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.59187607269044,34.460783160981705]}"
2347,2,54.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.23183130681534,34.75183731303643]}"
2348,2,57.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.22212950174685,34.42143695153727]}"
2349,2,51.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.48353924942563,34.11313514602745]}"
2350,3,48.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53878563939898,33.708354279003196]}"
2351,3,44.0,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84187264197905,34.06705157195212]}"
2352,3,39.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.68125386917849,33.66173171575739]}"
2353,3,35.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.95910278655666,33.3776844229188]}"
2354,3,61.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.46063220968058,34.59984236696341]}"
2355,3,53.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32093960871815,34.58205572433784]}"
2356,3,34.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.98039285879028,33.25236944078412]}"
2357,3,44.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74835802090222,34.028244351678154]}"
2358,3,46.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6588858186039,34.11609958646505]}"
2359,3,40.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.04264610797976,33.52132503684951]}"
2360,3,37.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27728148590994,33.60513785285786]}"
2361,3,57.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.99683202848968,34.5809777459969]}"
2362,3,40.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82381650476826,33.770068539022205]}"
2363,3,33.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.80333491629032,33.24024218444851]}"
2364,3,37.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56402372460089,33.705659333150834]}"
2365,3,60.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.40727228180388,34.31902900914764]}"
2366,3,40.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84483708241665,33.73530373752678]}"
2367,3,44.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.52979791227594,33.93904164396508]}"
2368,3,33.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.85453888748515,33.254794892051244]}"
2369,3,32.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47859394108112,33.443710596301585]}"
2370,3,36.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58261885098216,33.37957088501545]}"
2371,3,36.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8001009812675,33.52482846645758]}"
2372,3,39.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8362132556891,33.7053898385656]}"
2373,3,32.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49072119741673,33.470121065654695]}"
2374,3,44.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.96530116201708,34.08537720374816]}"
2375,3,38.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.25096542236709,33.15265644424686]}"
2376,3,56.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.29435405059006,34.16406962263703]}"
2377,3,42.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58073238888551,33.74258009132815]}"
2378,3,39.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57210856215796,33.81426565100089]}"
2379,3,32.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.814384194285,33.15939380887775]}"
2380,3,64.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77665495235198,34.62544435256081]}"
2381,3,44.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83028437481391,34.123914929436886]}"
2382,3,42.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.66346722655292,33.88864615652598]}"
2383,3,50.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39855404926607,34.332773232994676]}"
2384,3,33.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51794015052556,33.543154098253616]}"
2385,3,32.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46107679304079,33.406520343539036]}"
2386,3,60.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75320892343646,34.65374128401058]}"
2387,3,33.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.90655134243566,33.288751209790966]}"
2388,3,32.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37591650410626,33.195236588714124]}"
2389,3,45.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76210224474924,33.937424676453674]}"
2390,3,45.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.700118490145,34.0398326188433]}"
2391,3,42.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.68125386917849,33.92044651758381]}"
2392,3,46.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58989520478353,34.13038279948255]}"
2393,3,55.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.75896271553668,34.07028550697495]}"
2394,3,44.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.70119646848593,33.98674218555183]}"
2395,3,46.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37429953659485,34.119603016073114]}"
2396,3,41.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.33477823837543,33.58573424272088]}"
2397,3,33.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41202877852787,33.46068875517144]}"
2398,3,39.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.44850495334497,33.40059146266385]}"
2399,3,34.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86504917630934,33.1965840616403]}"
2400,3,54.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.00545585521722,34.55295030913237]}"
2401,3,43.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77961939278957,34.134425218261086]}"
2402,3,65.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53339574769426,34.723540381586666]}"
2403,3,65.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52719737223384,34.568042005905575]}"
2404,3,50.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.54902643363795,33.786777203306826]}"
2405,3,50.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27296957254616,34.48908009243147]}"
2406,3,33.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42900693739773,33.17017359228719]}"
2407,3,35.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.88526127020202,33.28955969354667]}"
2408,3,42.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31231578199059,33.749317455959044]}"
2409,3,37.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26434574581862,33.24401510864181]}"
2410,3,40.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8362132556891,33.76952954985173]}"
2411,3,55.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.25123491695233,34.32145446041477]}"
2412,3,47.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.85238293080326,34.33088677089802]}"
2413,3,43.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.28940874224556,34.034981716309055]}"
2414,3,38.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.81465368887024,33.67197250999635]}"
2415,3,52.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3446551322189,34.547290922842414]}"
2416,3,46.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.95479087319288,34.39475698759892]}"
2417,3,42.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25437444616489,33.90104290744683]}"
2418,3,62.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.79992589249252,34.5208804534893]}"
2419,3,36.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.85885080084891,33.323785505871626]}"
2420,3,36.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.28060982674303,33.2251504876753]}"
2421,3,33.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78689574659094,33.304920884905115]}"
2422,3,33.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83378780442197,33.27258153467682]}"
2423,3,48.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.16957805762586,33.80456384593239]}"
2424,3,38.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48479231654154,33.76575662565843]}"
2425,3,36.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51443672091749,33.648256986495596]}"
2426,3,35.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8812188514235,33.238625216937095]}"
2427,3,46.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.68933870673555,34.045222510548015]}"
2428,3,35.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84753202826901,33.312736227876954]}"
2429,3,42.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.99494556639303,33.67978785296819]}"
2430,3,44.0,42,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.00437787687628,33.82962684235933]}"
2431,3,45.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.94104664934585,33.902659874958246]}"
2432,3,34.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5017704754114,33.393315108862474]}"
2433,3,57.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55162697368004,34.61008316120237]}"
2434,3,46.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50833275126733,33.569834062191966]}"
2435,3,46.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37106560157201,34.12472341319259]}"
2436,3,35.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63436181134745,33.327558430064926]}"
2437,3,46.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.44527101832215,33.67844038004201]}"
2438,3,42.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59501560190301,33.88433424316221]}"
2439,3,34.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51335874257654,33.701886408957535]}"
2440,3,35.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.90250892365712,33.52105554226427]}"
2441,3,67.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6824262533297,34.74051854045652]}"
2442,3,40.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.30944574736327,33.46985157106946]}"
2443,3,39.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.68179285834896,33.67844038004201]}"
2444,3,61.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.85750332792274,34.659131175715295]}"
2445,3,36.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.27602841879403,33.219760595970584]}"
2446,3,36.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.05046145095162,33.333487310940114]}"
2447,3,59.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.63769015218054,34.33358171675038]}"
2448,3,39.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29857155814356,33.70862377358843]}"
2449,3,62.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5517213794903,34.68635012882412]}"
2450,3,42.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.69418960926981,33.90292936954348]}"
2451,3,44.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84241163114953,34.01476962241636]}"
2452,3,60.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.42155549482138,34.58771511062779]}"
2453,3,49.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.48138329274374,34.01962052495061]}"
2454,3,57.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34815856182696,34.72165391949002]}"
2455,3,44.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.02917137871798,34.09346204130523]}"
2456,3,34.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.01542715487095,33.37283352038455]}"
2457,3,39.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.98227932088693,33.56929507302149]}"
2458,3,47.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.89496307527052,34.404728287252645]}"
2459,3,32.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.99117264219971,33.220299585141056]}"
2460,3,48.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33010242461617,34.247343449474904]}"
2461,3,33.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4265814861306,33.74204110215768]}"
2462,3,38.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.3450190326144,33.3852302713054]}"
2463,3,46.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.66077228070056,34.068129550293065]}"
2464,3,49.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5265639772531,34.282377745555564]}"
2465,3,44.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25868635952867,34.19048009199014]}"
2466,3,33.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.90358690199807,33.210058790902096]}"
2467,3,39.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.81842661306354,33.59678352071555]}"
2468,3,56.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36271126942971,34.70117233101209]}"
2469,3,33.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.87259502469594,33.47793640862653]}"
2470,3,57.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.27791488089068,34.39394850384321]}"
2471,3,38.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.85103545787707,33.622924495483424]}"
2472,3,36.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.38786867166691,33.26961709423922]}"
2473,3,38.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.87421199220736,33.543154098253616]}"
2474,3,45.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84807101743948,34.108823232663674]}"
2475,3,53.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.18547823815477,34.68338568838652]}"
2476,3,43.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.03348329208175,33.625619441335786]}"
2477,3,36.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.68879971756509,33.4776669140413]}"
2478,3,44.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82381650476826,34.0654346044407]}"
2479,3,38.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78905170327283,33.666852112876875]}"
2480,3,43.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.66319773196768,33.866817095121874]}"
2481,3,40.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.28977264264105,33.67278099375206]}"
2482,3,45.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79471108956278,33.937963665624146]}"
2483,3,63.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82462498852396,34.61789850417421]}"
2484,3,35.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.07040405025906,33.193080632032235]}"
2485,3,50.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33387534880947,34.492044532869066]}"
2486,3,53.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86747462757646,34.488541103261]}"
2487,3,60.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.80495188380175,34.566155543808925]}"
2488,3,37.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61711415789235,33.36744362867984]}"
2489,3,33.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.81950459140448,33.267730632142566]}"
2490,3,53.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.66238924821198,34.51387359427317]}"
2491,3,51.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2934511610241,34.5381281069444]}"
2492,3,35.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4971890674624,33.31192774412125]}"
2493,3,42.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38750477127141,33.96356565122155]}"
2494,3,40.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.66211975362674,33.68221330423532]}"
2495,3,38.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.34555802178487,33.38334380920875]}"
2496,3,47.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86154574670127,34.39287052550227]}"
2497,3,46.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.06474466396911,34.057619261468865]}"
2498,3,32.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6505314864616,33.30950229285413]}"
2499,3,33.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38049791205528,33.5957055423746]}"
2500,3,36.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50365693750805,33.65283839444461]}"
2501,3,58.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.39810946590586,34.22147196929227]}"
2502,3,37.0,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64595007851258,33.60944976622164]}"
2503,3,34.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42119159442588,33.712127203196495]}"
2504,3,61.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.44095910495837,34.40391980349694]}"
2505,3,57.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.36550062109232,34.19506149993915]}"
2506,3,32.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49233816492816,33.548813484543565]}"
2507,3,33.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.66697065616098,33.3243244950421]}"
2508,3,38.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8647796817241,33.55770680585635]}"
2509,3,46.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31797516828055,34.1007383951066]}"
2510,3,41.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64190765973404,33.94658749235169]}"
2511,3,33.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.88741722688391,33.19038568617988]}"
2512,3,33.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.94697553022104,33.207633339634974]}"
2513,3,49.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54488960904914,34.38074326916666]}"
2514,3,50.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50375134331831,34.040910597184244]}"
2515,3,43.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60660386906815,33.99644399062032]}"
2516,3,57.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.4450015237369,34.295313485646886]}"
2517,3,32.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75779033138546,33.32621095713875]}"
2518,3,35.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6543044106549,33.39762702222625]}"
2519,3,33.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.52979791227594,33.495184062081634]}"
2520,3,32.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51820964511079,33.43050536162502]}"
2521,3,59.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.3946060362978,34.38963659047944]}"
2522,3,46.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5866612697607,34.12687936987448]}"
2523,3,62.0,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.38948563917832,34.5666945329794]}"
2524,3,32.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.45676487967702,33.59381908027795]}"
2525,3,34.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57130007840226,33.482517816575545]}"
2526,3,55.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71880802233653,34.08160427955485]}"
2527,3,54.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.19329358112661,34.73108622997327]}"
2528,3,47.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.69607607136646,34.241684063184955]}"
2529,3,34.0,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.69715404970741,33.39681853847054]}"
2530,3,37.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.13589123447137,33.166400668093885]}"
2531,3,35.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.88391379727585,33.261532256682145]}"
2532,3,45.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.93430928471496,34.315795074124814]}"
2533,3,34.0,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83405729900721,33.23754723859615]}"
2534,3,37.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.27980134298733,33.288212220620494]}"
2535,3,38.0,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.92757192008406,33.62481095758008]}"
